n_anchors,room,trial,origin,max_error_m,previous_best_error_m
3,hab_custom,2432,aleatorio,3.484803091773234,inf
3,hab_custom,2433,aleatorio,3.3631889433975592,inf
3,hab_custom,2434,aleatorio,1.7696716919599083,inf
3,hab_custom,2435,aleatorio,1.2202273429950403,inf
3,hab_custom,2436,aleatorio,2.5691125922824627,inf
3,hab_custom,2437,aleatorio,0.4027636700349188,inf
3,hab_custom,2438,aleatorio,2.5940778910193734,inf
3,hab_custom,2439,aleatorio,3.3411554532194017,inf
3,hab_custom,2440,aleatorio,4.421926434286947,inf
3,hab_custom,2441,aleatorio,3.1291386627774633,inf
3,hab_custom,2442,aleatorio,0.2046690171981746,inf
3,hab_custom,2443,aleatorio,1.4415561725961052,inf
3,hab_custom,2444,aleatorio,8.484638041548715,inf
3,hab_custom,2445,aleatorio,4.012187736945022,inf
3,hab_custom,2446,aleatorio,4.242579402736115,inf
3,hab_custom,2447,aleatorio,3.2066400923113516,inf
3,hab_custom,2448,aleatorio,1.6930863848437923,inf
3,hab_custom,2449,aleatorio,0.9227699735217112,inf
3,hab_custom,2450,aleatorio,0.8273804484815368,inf
3,hab_custom,2451,aleatorio,2.5068224406881474,inf
3,hab_custom,2452,aleatorio,1.1060863995739718,inf
3,hab_custom,2453,aleatorio,1.1879871236013066,inf
3,hab_custom,2454,aleatorio,1.4177546306155795,inf
3,hab_custom,2455,aleatorio,4.3737714791252564e-15,inf
4,hab_custom,1,preset,0.1458834413250562,5.329613025353853e-13
4,hab_custom,2,custom_v1,1.1792468045713165,5.329613025353853e-13
4,hab_custom,3,aleatorio,1.841096603147574e-15,5.329613025353853e-13
4,hab_custom,4,aleatorio,3.2082314242878414,5.329613025353853e-13
4,hab_custom,5,aleatorio,0.8208456405515263,5.329613025353853e-13
4,hab_custom,6,aleatorio,1.0436036439796625,5.329613025353853e-13
4,hab_custom,7,aleatorio,0.925574870147839,5.329613025353853e-13
4,hab_custom,8,aleatorio,1.5019069727312948,5.329613025353853e-13
4,hab_custom,9,aleatorio,0.011704759767127069,5.329613025353853e-13
4,hab_custom,10,aleatorio,3.0451942160743344,5.329613025353853e-13
4,hab_custom,11,aleatorio,0.7523440009895656,5.329613025353853e-13
4,hab_custom,12,aleatorio,6.726230218618308,5.329613025353853e-13
4,hab_custom,13,aleatorio,1.3859071110427197,5.329613025353853e-13
4,hab_custom,14,aleatorio,3.26918959241803,5.329613025353853e-13
4,hab_custom,15,aleatorio,1.0181721608142273,5.329613025353853e-13
4,hab_custom,16,aleatorio,1.3862600493913542,5.329613025353853e-13
4,hab_custom,17,aleatorio,1.785382228759938e-13,5.329613025353853e-13
4,hab_custom,18,aleatorio,3.3956850644798693,5.329613025353853e-13
4,hab_custom,19,aleatorio,1.2237441877920567,5.329613025353853e-13
4,hab_custom,20,aleatorio,3.993510096342505,5.329613025353853e-13
4,hab_custom,21,aleatorio,1.2572064693995104,5.329613025353853e-13
4,hab_custom,22,aleatorio,1.9212376215504743,5.329613025353853e-13
4,hab_custom,23,aleatorio,0.1948143359233895,5.329613025353853e-13
4,hab_custom,24,aleatorio,1.508862361281749,5.329613025353853e-13
4,hab_custom,25,aleatorio,0.29343615906483816,5.329613025353853e-13
4,hab_custom,26,aleatorio,5.3534153923714936,5.329613025353853e-13
4,hab_custom,27,aleatorio,0.32937622154345336,5.329613025353853e-13
4,hab_custom,28,aleatorio,3.8310825712857572,5.329613025353853e-13
4,hab_custom,29,aleatorio,1.8455056306114128,5.329613025353853e-13
4,hab_custom,30,aleatorio,0.03509092685075343,5.329613025353853e-13
4,hab_custom,31,aleatorio,3.1068790193347477,5.329613025353853e-13
4,hab_custom,32,aleatorio,0.2894963049940818,5.329613025353853e-13
4,hab_custom,33,aleatorio,0.8718860373265349,5.329613025353853e-13
4,hab_custom,34,aleatorio,2.482534153247273e-15,5.329613025353853e-13
4,hab_custom,35,aleatorio,1.9054195565969623,5.329613025353853e-13
4,hab_custom,36,aleatorio,0.08713329581063887,5.329613025353853e-13
4,hab_custom,37,aleatorio,4.690433999092447,5.329613025353853e-13
4,hab_custom,38,aleatorio,0.5607314412373183,5.329613025353853e-13
4,hab_custom,39,aleatorio,3.4374909925293906,5.329613025353853e-13
4,hab_custom,40,aleatorio,8.24677034760654,5.329613025353853e-13
4,hab_custom,41,aleatorio,1.979186349767679e-12,5.329613025353853e-13
4,hab_custom,42,aleatorio,2.7663665793801115,5.329613025353853e-13
4,hab_custom,43,aleatorio,4.536880837698648,5.329613025353853e-13
4,hab_custom,44,aleatorio,0.23879556284130765,5.329613025353853e-13
4,hab_custom,45,aleatorio,0.04795979894417638,5.329613025353853e-13
4,hab_custom,46,aleatorio,1.0291765592135365,5.329613025353853e-13
4,hab_custom,47,aleatorio,1.646340973702636,5.329613025353853e-13
4,hab_custom,48,aleatorio,0.1497563351501406,5.329613025353853e-13
4,hab_custom,49,aleatorio,0.05538932396966022,5.329613025353853e-13
4,hab_custom,50,aleatorio,6.624052893583016e-14,5.329613025353853e-13
4,hab_custom,51,aleatorio,3.1937394233887776e-14,5.329613025353853e-13
4,hab_custom,52,aleatorio,8.612776399845298,5.329613025353853e-13
4,hab_custom,53,aleatorio,0.7243545258558437,5.329613025353853e-13
4,hab_custom,54,aleatorio,2.5645872004664403,5.329613025353853e-13
4,hab_custom,55,aleatorio,0.7799259512248845,5.329613025353853e-13
4,hab_custom,56,aleatorio,0.0006955425457285163,5.329613025353853e-13
4,hab_custom,57,aleatorio,1.339658602285157,5.329613025353853e-13
4,hab_custom,58,aleatorio,2.886579864025407e-15,5.329613025353853e-13
4,hab_custom,59,aleatorio,0.3527164509192336,5.329613025353853e-13
4,hab_custom,60,aleatorio,0.1337647371733767,5.329613025353853e-13
4,hab_custom,61,aleatorio,4.34607358752317,5.329613025353853e-13
4,hab_custom,62,aleatorio,0.9248867170197326,5.329613025353853e-13
4,hab_custom,63,aleatorio,0.5247356439648507,5.329613025353853e-13
4,hab_custom,64,aleatorio,2.8342180839732305,5.329613025353853e-13
4,hab_custom,65,aleatorio,2.4356402927993375,5.329613025353853e-13
4,hab_custom,66,aleatorio,0.4970255336284857,5.329613025353853e-13
4,hab_custom,67,aleatorio,0.6537257506501953,5.329613025353853e-13
4,hab_custom,68,aleatorio,0.674942774679496,5.329613025353853e-13
4,hab_custom,69,aleatorio,2.3778445804312645,5.329613025353853e-13
4,hab_custom,70,aleatorio,3.229995132400274,5.329613025353853e-13
4,hab_custom,71,aleatorio,0.10610140961514154,5.329613025353853e-13
4,hab_custom,72,aleatorio,1.6434098849683978,5.329613025353853e-13
4,hab_custom,73,aleatorio,1.781088334121537,5.329613025353853e-13
4,hab_custom,74,aleatorio,0.26949212684991697,5.329613025353853e-13
4,hab_custom,75,aleatorio,1.1938649301357378,5.329613025353853e-13
4,hab_custom,76,aleatorio,9.917283506719945,5.329613025353853e-13
4,hab_custom,77,aleatorio,0.7286129679241706,5.329613025353853e-13
4,hab_custom,78,aleatorio,1.3625174058922598,5.329613025353853e-13
4,hab_custom,79,aleatorio,1.9652865294663973,5.329613025353853e-13
4,hab_custom,80,aleatorio,3.374732072884484,5.329613025353853e-13
4,hab_custom,81,aleatorio,8.285295742738205e-12,5.329613025353853e-13
4,hab_custom,82,aleatorio,1.2658490090568385e-15,5.329613025353853e-13
4,hab_custom,83,aleatorio,1.2188097695438793,5.329613025353853e-13
4,hab_custom,84,aleatorio,2.440427111442647,5.329613025353853e-13
4,hab_custom,85,aleatorio,0.11542376383191873,5.329613025353853e-13
4,hab_custom,86,aleatorio,2.9437342290893262,5.329613025353853e-13
4,hab_custom,87,aleatorio,1.1177381583236479,5.329613025353853e-13
4,hab_custom,88,aleatorio,2.2391302085285913e-14,5.329613025353853e-13
4,hab_custom,89,aleatorio,0.3133846653415286,5.329613025353853e-13
4,hab_custom,90,aleatorio,2.2256876138958757,5.329613025353853e-13
4,hab_custom,91,aleatorio,0.10745793098840897,5.329613025353853e-13
4,hab_custom,92,aleatorio,1.857188924970043,5.329613025353853e-13
4,hab_custom,93,aleatorio,3.5002851218456245e-15,5.329613025353853e-13
4,hab_custom,94,aleatorio,0.05957591856294562,5.329613025353853e-13
4,hab_custom,95,aleatorio,0.17852188399611535,5.329613025353853e-13
4,hab_custom,96,aleatorio,3.1051187142993304,5.329613025353853e-13
4,hab_custom,97,aleatorio,5.3369628309927135,5.329613025353853e-13
4,hab_custom,98,aleatorio,2.575081916388604,5.329613025353853e-13
4,hab_custom,99,aleatorio,13.790350784658022,5.329613025353853e-13
4,hab_custom,100,aleatorio,2.101275489459067,5.329613025353853e-13
4,hab_custom,101,aleatorio,9.075949301487864e-14,5.329613025353853e-13
4,hab_custom,102,aleatorio,6.912416883756625e-13,5.329613025353853e-13
4,hab_custom,103,aleatorio,0.9295213614422849,5.329613025353853e-13
4,hab_custom,104,aleatorio,1.4471802308700437,5.329613025353853e-13
4,hab_custom,105,aleatorio,2.547671888960294,5.329613025353853e-13
4,hab_custom,106,aleatorio,0.38118423244937666,5.329613025353853e-13
4,hab_custom,107,aleatorio,9.036991187639105,5.329613025353853e-13
4,hab_custom,108,aleatorio,2.4500861735785966,5.329613025353853e-13
4,hab_custom,109,aleatorio,1.808487793759508,5.329613025353853e-13
4,hab_custom,110,aleatorio,0.029902806523913396,5.329613025353853e-13
4,hab_custom,111,aleatorio,2.0412424130368376,5.329613025353853e-13
4,hab_custom,112,aleatorio,1.5892355768995041,5.329613025353853e-13
4,hab_custom,113,aleatorio,2.033757394274066,5.329613025353853e-13
4,hab_custom,114,aleatorio,1.573143043472063,5.329613025353853e-13
4,hab_custom,115,aleatorio,0.6713668417531495,5.329613025353853e-13
4,hab_custom,116,aleatorio,1.0402719097957662,5.329613025353853e-13
4,hab_custom,117,aleatorio,4.379755957367587e-15,5.329613025353853e-13
4,hab_custom,118,aleatorio,2.375981029593432e-15,5.329613025353853e-13
4,hab_custom,119,aleatorio,0.06808073658125371,5.329613025353853e-13
4,hab_custom,120,aleatorio,1.814659297911475,5.329613025353853e-13
4,hab_custom,121,aleatorio,1.2560739669470201e-15,5.329613025353853e-13
4,hab_custom,122,aleatorio,7.92626787432807,5.329613025353853e-13
4,hab_custom,123,aleatorio,1.4454099946822345,5.329613025353853e-13
4,hab_custom,124,aleatorio,0.3338714348172699,5.329613025353853e-13
4,hab_custom,125,aleatorio,0.07574309185970551,5.329613025353853e-13
4,hab_custom,126,aleatorio,0.12196653821922661,5.329613025353853e-13
4,hab_custom,127,aleatorio,0.015678634606293113,5.329613025353853e-13
4,hab_custom,128,aleatorio,1.222152674105042,5.329613025353853e-13
4,hab_custom,129,aleatorio,1.2097346277589878,5.329613025353853e-13
4,hab_custom,130,aleatorio,0.8825202758082097,5.329613025353853e-13
4,hab_custom,131,aleatorio,2.109165511979091,5.329613025353853e-13
4,hab_custom,132,aleatorio,0.3234484348655228,5.329613025353853e-13
4,hab_custom,133,aleatorio,1.8655790893391444,5.329613025353853e-13
4,hab_custom,134,aleatorio,3.7601437715397616,5.329613025353853e-13
4,hab_custom,135,aleatorio,0.5018115010787859,5.329613025353853e-13
4,hab_custom,136,aleatorio,6.852379840294732e-11,5.329613025353853e-13
4,hab_custom,137,aleatorio,0.7671141773512853,5.329613025353853e-13
4,hab_custom,138,aleatorio,2.3019575291945187,5.329613025353853e-13
4,hab_custom,139,aleatorio,4.0695682126770884e-11,5.329613025353853e-13
4,hab_custom,140,aleatorio,1.775921533844918,5.329613025353853e-13
4,hab_custom,141,aleatorio,0.3406528520261206,5.329613025353853e-13
4,hab_custom,142,aleatorio,3.5044715616558557,5.329613025353853e-13
4,hab_custom,143,aleatorio,0.37996267715479687,5.329613025353853e-13
4,hab_custom,144,aleatorio,11.464828669590784,5.329613025353853e-13
4,hab_custom,145,aleatorio,5.57636319600713,5.329613025353853e-13
4,hab_custom,146,aleatorio,0.7042349707504992,5.329613025353853e-13
4,hab_custom,147,aleatorio,1.4242153154006467,5.329613025353853e-13
4,hab_custom,148,aleatorio,1.674185799459814,5.329613025353853e-13
4,hab_custom,149,aleatorio,2.9853934371849307,5.329613025353853e-13
4,hab_custom,150,aleatorio,13.682151003432011,5.329613025353853e-13
4,hab_custom,151,aleatorio,2.514088563181009,5.329613025353853e-13
4,hab_custom,152,aleatorio,4.457165216721866,5.329613025353853e-13
4,hab_custom,153,aleatorio,2.641550663997615,5.329613025353853e-13
4,hab_custom,154,aleatorio,3.265689094854777e-11,5.329613025353853e-13
4,hab_custom,155,aleatorio,5.386310604664194,5.329613025353853e-13
4,hab_custom,156,aleatorio,1.8922976493050583,5.329613025353853e-13
4,hab_custom,157,aleatorio,0.6759437428019429,5.329613025353853e-13
4,hab_custom,158,aleatorio,5.687687345323223,5.329613025353853e-13
4,hab_custom,159,aleatorio,0.5303722525572668,5.329613025353853e-13
4,hab_custom,160,aleatorio,1.0765252175358473,5.329613025353853e-13
4,hab_custom,161,aleatorio,0.25948951833519246,5.329613025353853e-13
4,hab_custom,162,aleatorio,4.334137781101951e-15,5.329613025353853e-13
4,hab_custom,163,aleatorio,0.1718033460942962,5.329613025353853e-13
4,hab_custom,164,aleatorio,1.834226232095429,5.329613025353853e-13
4,hab_custom,165,aleatorio,1.1798849796148911,5.329613025353853e-13
4,hab_custom,166,aleatorio,0.9039749148315532,5.329613025353853e-13
4,hab_custom,167,aleatorio,1.8901105177662616,5.329613025353853e-13
4,hab_custom,168,aleatorio,2.0894102363067914e-13,5.329613025353853e-13
4,hab_custom,169,aleatorio,4.693106384364909,5.329613025353853e-13
4,hab_custom,170,aleatorio,1.9668933426736748,5.329613025353853e-13
4,hab_custom,171,aleatorio,1.6616296724220897e-15,5.329613025353853e-13
4,hab_custom,172,aleatorio,0.2953875624086373,5.329613025353853e-13
4,hab_custom,173,aleatorio,1.3556713943482595,5.329613025353853e-13
4,hab_custom,174,aleatorio,0.6196958157597129,5.329613025353853e-13
4,hab_custom,175,aleatorio,0.09410456903993586,5.329613025353853e-13
4,hab_custom,176,aleatorio,1.9998404965698762,5.329613025353853e-13
4,hab_custom,177,aleatorio,0.8566233378439847,5.329613025353853e-13
4,hab_custom,178,aleatorio,2.9287472335759066,5.329613025353853e-13
4,hab_custom,179,aleatorio,3.122392220093233,5.329613025353853e-13
4,hab_custom,180,aleatorio,1.51764711379832,5.329613025353853e-13
4,hab_custom,181,aleatorio,1.5370252201011552,5.329613025353853e-13
4,hab_custom,182,aleatorio,0.32551843350349363,5.329613025353853e-13
4,hab_custom,183,aleatorio,0.8380641957441537,5.329613025353853e-13
4,hab_custom,184,aleatorio,2.7465400791133423e-15,5.329613025353853e-13
4,hab_custom,185,aleatorio,1.8941156848502034,5.329613025353853e-13
4,hab_custom,186,aleatorio,0.7606508102447419,5.329613025353853e-13
4,hab_custom,187,aleatorio,1.5780744964298827,5.329613025353853e-13
4,hab_custom,188,aleatorio,1.7763568394002505e-15,5.329613025353853e-13
4,hab_custom,189,aleatorio,1.6050308076832566e-15,5.329613025353853e-13
4,hab_custom,190,aleatorio,0.09897801031236564,5.329613025353853e-13
4,hab_custom,191,aleatorio,2.3376103589004815,5.329613025353853e-13
4,hab_custom,192,aleatorio,0.638802401168605,5.329613025353853e-13
4,hab_custom,193,aleatorio,2.5250579507161803,5.329613025353853e-13
4,hab_custom,194,aleatorio,1.496956291426,5.329613025353853e-13
4,hab_custom,195,aleatorio,0.24269998940771453,5.329613025353853e-13
4,hab_custom,196,aleatorio,0.9684018590133722,5.329613025353853e-13
4,hab_custom,197,aleatorio,0.8058854780339241,5.329613025353853e-13
4,hab_custom,198,aleatorio,14.555425652586239,5.329613025353853e-13
4,hab_custom,199,aleatorio,6.358874225010928,5.329613025353853e-13
4,hab_custom,200,aleatorio,13.50584553909359,5.329613025353853e-13
4,hab_custom,201,aleatorio,0.680292308178775,5.329613025353853e-13
4,hab_custom,202,aleatorio,9.720417550754869,5.329613025353853e-13
4,hab_custom,203,aleatorio,0.6219157588645576,5.329613025353853e-13
4,hab_custom,204,aleatorio,1.1914801697125972,5.329613025353853e-13
4,hab_custom,205,aleatorio,0.1729156624385763,5.329613025353853e-13
4,hab_custom,206,aleatorio,2.736060578951253,5.329613025353853e-13
4,hab_custom,207,aleatorio,2.631569540442273,5.329613025353853e-13
4,hab_custom,208,aleatorio,0.14919717199107582,5.329613025353853e-13
4,hab_custom,209,aleatorio,3.0737535045031206,5.329613025353853e-13
4,hab_custom,210,aleatorio,1.938762584570561,5.329613025353853e-13
4,hab_custom,211,aleatorio,0.8262289033748761,5.329613025353853e-13
4,hab_custom,212,aleatorio,3.325768331983786,5.329613025353853e-13
4,hab_custom,213,aleatorio,3.286748396260016,5.329613025353853e-13
4,hab_custom,214,aleatorio,3.182369413222931,5.329613025353853e-13
4,hab_custom,215,aleatorio,0.475092549971086,5.329613025353853e-13
4,hab_custom,216,aleatorio,2.646662664714272e-07,5.329613025353853e-13
4,hab_custom,217,aleatorio,0.8469083648087047,5.329613025353853e-13
4,hab_custom,218,aleatorio,0.8490030915968607,5.329613025353853e-13
4,hab_custom,219,aleatorio,4.685815981175704,5.329613025353853e-13
4,hab_custom,220,aleatorio,2.124599139347738,5.329613025353853e-13
4,hab_custom,221,aleatorio,1.8006977165967417,5.329613025353853e-13
4,hab_custom,222,aleatorio,2.4445913087141444,5.329613025353853e-13
4,hab_custom,223,aleatorio,2.0458641147131384,5.329613025353853e-13
4,hab_custom,224,aleatorio,1.3291431926410582,5.329613025353853e-13
4,hab_custom,225,aleatorio,4.983101687176685,5.329613025353853e-13
4,hab_custom,226,aleatorio,5.209504212428181,5.329613025353853e-13
4,hab_custom,227,aleatorio,0.46343392250916465,5.329613025353853e-13
4,hab_custom,228,aleatorio,1.8913150820967056e-11,5.329613025353853e-13
4,hab_custom,229,aleatorio,0.15736804255837933,5.329613025353853e-13
4,hab_custom,230,aleatorio,2.2370279345087405,5.329613025353853e-13
4,hab_custom,231,aleatorio,5.334573596835457,5.329613025353853e-13
4,hab_custom,232,aleatorio,1.1940440140501187,5.329613025353853e-13
4,hab_custom,233,aleatorio,1.1520043447774155,5.329613025353853e-13
4,hab_custom,234,aleatorio,0.5640134918925926,5.329613025353853e-13
4,hab_custom,235,aleatorio,3.3776563389590812,5.329613025353853e-13
4,hab_custom,236,aleatorio,5.813860428638942,5.329613025353853e-13
4,hab_custom,237,aleatorio,1.373336172082883,5.329613025353853e-13
4,hab_custom,238,aleatorio,1.6478465785130534,5.329613025353853e-13
4,hab_custom,239,aleatorio,1.313044252690168,5.329613025353853e-13
4,hab_custom,240,aleatorio,1.9829206225932756,5.329613025353853e-13
4,hab_custom,241,aleatorio,0.07944888959927313,5.329613025353853e-13
4,hab_custom,242,aleatorio,3.057723923971363e-05,5.329613025353853e-13
4,hab_custom,243,aleatorio,5.905092480317098e-15,5.329613025353853e-13
4,hab_custom,244,aleatorio,0.9316766103803508,5.329613025353853e-13
4,hab_custom,245,aleatorio,0.8225411186858083,5.329613025353853e-13
4,hab_custom,246,aleatorio,1.1941387675233603,5.329613025353853e-13
4,hab_custom,247,aleatorio,1.2488385173157879,5.329613025353853e-13
4,hab_custom,248,aleatorio,4.406928151684383,5.329613025353853e-13
4,hab_custom,249,aleatorio,1.751142356811798e-13,5.329613025353853e-13
4,hab_custom,250,aleatorio,0.6185628489988563,5.329613025353853e-13
4,hab_custom,251,aleatorio,2.2434029730660967,5.329613025353853e-13
4,hab_custom,252,aleatorio,1.242192775663396,5.329613025353853e-13
4,hab_custom,253,aleatorio,3.200288488717856,5.329613025353853e-13
4,hab_custom,254,aleatorio,0.6445312041957167,5.329613025353853e-13
4,hab_custom,255,aleatorio,1.8812182693375823,5.329613025353853e-13
4,hab_custom,256,aleatorio,0.3727004089983052,5.329613025353853e-13
4,hab_custom,257,aleatorio,2.3849902084679018,5.329613025353853e-13
4,hab_custom,258,aleatorio,0.45158381596336405,5.329613025353853e-13
4,hab_custom,259,aleatorio,4.215313130801868,5.329613025353853e-13
4,hab_custom,260,aleatorio,1.120768808123658,5.329613025353853e-13
4,hab_custom,261,aleatorio,5.685859408733775,5.329613025353853e-13
4,hab_custom,262,aleatorio,7.88069117748057e-14,5.329613025353853e-13
4,hab_custom,263,aleatorio,0.15100707703781815,5.329613025353853e-13
4,hab_custom,264,aleatorio,3.891735115708548,5.329613025353853e-13
4,hab_custom,265,aleatorio,1.5928582659316795,5.329613025353853e-13
4,hab_custom,266,aleatorio,1.8998694051845162,5.329613025353853e-13
4,hab_custom,267,aleatorio,3.610342099612717,5.329613025353853e-13
4,hab_custom,268,aleatorio,3.747345290691278,5.329613025353853e-13
4,hab_custom,269,aleatorio,2.1906502030766055,5.329613025353853e-13
4,hab_custom,270,aleatorio,6.173347757004087,5.329613025353853e-13
4,hab_custom,271,aleatorio,6.529862419729079,5.329613025353853e-13
4,hab_custom,272,aleatorio,1.373702322444337,5.329613025353853e-13
4,hab_custom,273,aleatorio,1.9903327512717384,5.329613025353853e-13
4,hab_custom,274,aleatorio,0.8057743410992577,5.329613025353853e-13
4,hab_custom,275,aleatorio,2.936686862276418,5.329613025353853e-13
4,hab_custom,276,aleatorio,5.751240756220952,5.329613025353853e-13
4,hab_custom,277,aleatorio,2.9421047982062176,5.329613025353853e-13
4,hab_custom,278,aleatorio,19.91004079256869,5.329613025353853e-13
4,hab_custom,279,aleatorio,3.1422537732426967,5.329613025353853e-13
4,hab_custom,280,aleatorio,0.8101140364097421,5.329613025353853e-13
4,hab_custom,281,aleatorio,0.8988191518945103,5.329613025353853e-13
4,hab_custom,282,aleatorio,3.062967164875258,5.329613025353853e-13
4,hab_custom,283,aleatorio,1.6171898971698512e-13,5.329613025353853e-13
4,hab_custom,284,aleatorio,1.4063069627387195,5.329613025353853e-13
4,hab_custom,285,aleatorio,2.311306139329067,5.329613025353853e-13
4,hab_custom,286,aleatorio,4.463041323674983e-15,5.329613025353853e-13
4,hab_custom,287,aleatorio,0.27352468413432074,5.329613025353853e-13
4,hab_custom,288,aleatorio,1.863688805830819,5.329613025353853e-13
4,hab_custom,289,aleatorio,2.3547730274163325,5.329613025353853e-13
4,hab_custom,290,aleatorio,2.625875314818857,5.329613025353853e-13
4,hab_custom,291,aleatorio,1.0922840513937833,5.329613025353853e-13
4,hab_custom,292,aleatorio,0.661255895357043,5.329613025353853e-13
4,hab_custom,293,aleatorio,0.1275144662589818,5.329613025353853e-13
4,hab_custom,294,aleatorio,1.3830004842242807,5.329613025353853e-13
4,hab_custom,295,aleatorio,2.7826474408018913,5.329613025353853e-13
4,hab_custom,296,aleatorio,0.9265659870329263,5.329613025353853e-13
4,hab_custom,297,aleatorio,2.4084571510516133,5.329613025353853e-13
4,hab_custom,298,aleatorio,5.396540959564097,5.329613025353853e-13
4,hab_custom,299,aleatorio,2.185847324539769,5.329613025353853e-13
4,hab_custom,300,aleatorio,1.9842607296212909,5.329613025353853e-13
4,hab_custom,301,aleatorio,2.913550336212496,5.329613025353853e-13
4,hab_custom,302,aleatorio,6.9070008974851165,5.329613025353853e-13
4,hab_custom,303,aleatorio,5.936334468934841,5.329613025353853e-13
4,hab_custom,304,aleatorio,0.45257451485368316,5.329613025353853e-13
4,hab_custom,305,aleatorio,1.4405869313687383,5.329613025353853e-13
4,hab_custom,306,aleatorio,1.2731576030865166,5.329613025353853e-13
4,hab_custom,307,aleatorio,2.531698018113677e-15,5.329613025353853e-13
4,hab_custom,308,aleatorio,0.1868176589321901,5.329613025353853e-13
4,hab_custom,309,aleatorio,2.2648490754388706,5.329613025353853e-13
4,hab_custom,310,aleatorio,0.7030486652431022,5.329613025353853e-13
4,hab_custom,311,aleatorio,0.28015935653115726,5.329613025353853e-13
4,hab_custom,312,aleatorio,0.6228703385529205,5.329613025353853e-13
4,hab_custom,313,aleatorio,2.3034502423819947,5.329613025353853e-13
4,hab_custom,314,aleatorio,5.5135513075292456e-14,5.329613025353853e-13
4,hab_custom,315,aleatorio,4.008586165037157,5.329613025353853e-13
4,hab_custom,316,aleatorio,5.202030482788237,5.329613025353853e-13
4,hab_custom,317,aleatorio,1.4455583219292116,5.329613025353853e-13
4,hab_custom,318,aleatorio,2.5943683661692205,5.329613025353853e-13
4,hab_custom,319,aleatorio,0.469415572157854,5.329613025353853e-13
4,hab_custom,320,aleatorio,0.7497104352175226,5.329613025353853e-13
4,hab_custom,321,aleatorio,2.1846321615141178,5.329613025353853e-13
4,hab_custom,322,aleatorio,6.5663730255494155,5.329613025353853e-13
4,hab_custom,323,aleatorio,0.5362399937152929,5.329613025353853e-13
4,hab_custom,324,aleatorio,3.5332952751973474e-11,5.329613025353853e-13
4,hab_custom,325,aleatorio,1.0628891161005463,5.329613025353853e-13
4,hab_custom,326,aleatorio,0.7867941688200665,5.329613025353853e-13
4,hab_custom,327,aleatorio,2.710399819191012e-15,5.329613025353853e-13
4,hab_custom,328,aleatorio,0.2302734803119089,5.329613025353853e-13
4,hab_custom,329,aleatorio,2.272889449940516,5.329613025353853e-13
4,hab_custom,330,aleatorio,3.8282092220786996,5.329613025353853e-13
4,hab_custom,331,aleatorio,2.2436497649718934,5.329613025353853e-13
4,hab_custom,332,aleatorio,2.6435271930783903,5.329613025353853e-13
4,hab_custom,333,aleatorio,1.7990311123693221,5.329613025353853e-13
4,hab_custom,334,aleatorio,4.554622281151632,5.329613025353853e-13
4,hab_custom,335,aleatorio,2.317743421972822,5.329613025353853e-13
4,hab_custom,336,aleatorio,5.606378279031346,5.329613025353853e-13
4,hab_custom,337,aleatorio,1.283891924536627,5.329613025353853e-13
4,hab_custom,338,aleatorio,0.9512543867808224,5.329613025353853e-13
4,hab_custom,339,aleatorio,1.8722129773143694,5.329613025353853e-13
4,hab_custom,340,aleatorio,2.465073789115692,5.329613025353853e-13
4,hab_custom,341,aleatorio,0.5192335185759214,5.329613025353853e-13
4,hab_custom,342,aleatorio,0.09897690209899612,5.329613025353853e-13
4,hab_custom,343,aleatorio,0.008259805929073893,5.329613025353853e-13
4,hab_custom,344,aleatorio,8.840052795286715e-15,5.329613025353853e-13
4,hab_custom,345,aleatorio,2.4145755584882908e-15,5.329613025353853e-13
4,hab_custom,346,aleatorio,0.15862065003671147,5.329613025353853e-13
4,hab_custom,347,aleatorio,1.2651428395931716,5.329613025353853e-13
4,hab_custom,348,aleatorio,2.9970474129826443,5.329613025353853e-13
4,hab_custom,349,aleatorio,0.955608361939764,5.329613025353853e-13
4,hab_custom,350,aleatorio,2.736410877233498,5.329613025353853e-13
4,hab_custom,351,aleatorio,0.3349762995124738,5.329613025353853e-13
4,hab_custom,352,aleatorio,0.41886220085208975,5.329613025353853e-13
4,hab_custom,353,aleatorio,4.696519880865655,5.329613025353853e-13
4,hab_custom,354,aleatorio,8.979957145747715,5.329613025353853e-13
4,hab_custom,355,aleatorio,0.6545608178558048,5.329613025353853e-13
4,hab_custom,356,aleatorio,0.36587133062056715,5.329613025353853e-13
4,hab_custom,357,aleatorio,1.6942536427254584,5.329613025353853e-13
4,hab_custom,358,aleatorio,2.7860909094167483,5.329613025353853e-13
4,hab_custom,359,aleatorio,0.34034816672598833,5.329613025353853e-13
4,hab_custom,360,aleatorio,0.6702525565624393,5.329613025353853e-13
4,hab_custom,361,aleatorio,0.17023746442896856,5.329613025353853e-13
4,hab_custom,362,aleatorio,4.054041188739564,5.329613025353853e-13
4,hab_custom,363,aleatorio,1.754766689561758e-11,5.329613025353853e-13
4,hab_custom,364,aleatorio,2.253316510301474,5.329613025353853e-13
4,hab_custom,365,aleatorio,0.6498346264487324,5.329613025353853e-13
4,hab_custom,366,aleatorio,3.510833468576701e-16,5.329613025353853e-13
5,hab_custom,1,preset,3.6659626475147293e-13,2.886579864025407e-15
5,hab_custom,2,custom_v1,0.006819774338288362,2.886579864025407e-15
5,hab_custom,3,aleatorio,1.2990567560646777e-12,2.886579864025407e-15
